tweet_time,tweet_id,username,tweet_text,source,favourite,retweet
2020-05-02 23:10:52,1256617160979279873,BukaBantuan,"@leopardhid Hallo kakak, dengan senang hati akan Bella bantu informasikan ya. Terkait perbedaan pada paket Super Seller tersebut kamu bisa baca detailnya pada link berikut https://t.co/gJHojZOYfV 😉 ^AM",Ivosights - Sociomile,0,0
2020-05-02 23:10:31,1256617073368633346,DwIbnuSA_,"@ahas_veros @Sanightsun @rarainss @underthebreach @tokopedia Auto unsubscribe bukalapak kaalu gw, sama ganti password",Twitter for Android,1,0
2020-05-02 23:07:45,1256616377424609280,bima_wenas,"@tubbirfess Gacuma tokped, Bukalapak juga jebol kemaren-kemaren https://t.co/uZW9KkJ9LN",Twitter for Android,8,7
2020-05-02 23:06:41,1256616107152076800,aida_one10,"Licik banget ya @bukalapak pas udah jam 22.59 tetep gak bisa dibayar, padahal waktu berakhir belum selesai. Tau tau stok habis padahal belum beakhir waktunya... tai kan @bukalapak https://t.co/S0Y8gAgyEu",Twitter for Android,0,1
2020-05-02 23:05:57,1256615921587650560,BukaBantuan,@Risa77980339 Hai kak. Dengan senang hati akan Bella bantu ya kak. Setelah Bella cek kamu belum memasukkan resi pada sistem Bukalapak karena terdapat kendala memasukan resi ya kak. Namun setelah dilakukan pengecekan nomor resi .. https://t.co/94qmhwKaQO,Ivosights - Sociomile,0,0
2020-05-02 23:03:12,1256615233004552193,artsyaart,@Lilsick_ maaf kak ga bukalapak debat,Twitter for Android,0,0
2020-05-02 23:03:11,1256615225434005512,mak_bento,"@kompascom Saat kita meninggalkan yg berbau asing aseng lebih baik pakai produk lokal @bukalapak produk luar pst duitnya lari ke luar produk lokal duitnya akan muter dlam negri, olshopnya @bukalapak kurir nya @PosIndonesia  TIKI dan JNE",Twitter for iPhone,1,1
2020-05-02 23:03:04,1256615195482271747,mimif_02,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 1,twittbot.net,0,1
2020-05-02 23:03:03,1256615194626646017,mimif_04,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 1,twittbot.net,0,1
2020-05-02 23:02:54,1256615155980308480,mimif_05,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 #followers #like #lfl #indonesia 1,twittbot.net,0,0
2020-05-02 23:02:41,1256615100485521410,BukaBantuan,"@Intan66538232 Baik kak, dengan senang hati akan Bella bantu ya kak. Setelah Bella cek kamu belum memasukkan resi pada sistem Bukalapak karena terdapat kendala memasukan resi ya kak. Namun setelah dilakukan pengecekan nomor res.. https://t.co/FxOsksRjea",Ivosights - Sociomile,0,0
2020-05-02 22:59:10,1256614215445430278,BukaBantuan,"Baik kak @Rina53368951. Setelah Bella cek kakak belum memasukkan resi pada sistem bukalapak karena terdapat kendala memasukkan resi ya kak dan setelah Bella lakukan pengecekan nomor resi yang kakak lampirkan JB0037918410, 00036.. https://t.co/iizv1p9hxv",Ivosights - Sociomile,0,0
2020-05-02 22:58:13,1256613977620049923,aduGADGET,@EpoFauziR bukalapak kebobol duluan 😂,Tweetbot for iΟS,4,1
2020-05-02 22:53:35,1256612812547256320,f00l4uuu,disini kayanya waktu ngurusin BRG yg kerja sm sama bukalapak https://t.co/vKgOCpEuv4,Twitter for iPhone,0,0
2020-05-02 22:52:28,1256612530643972096,ijuluji,"Silakan buka https://t.co/FWWVcOEm38, input alamat email pribadi, scrolling sampai halaman bawah, dan ternyata muncul pemberitahuan bahwa email pernah kena data breach di Bukalapak dan Canva.  Bisa cek apakah email milik teman-teman masih aman atau perlu segera ganti password. https://t.co/vR3mqspyIO",Twitter for Android,0,0
2020-05-02 22:50:19,1256611990350360578,edifirmansyahhh,"@AndiHrnt @bukalapak Bukalapak mah ngeselin notif ga jelas muncul tiap sejam sekali, akhirnya saya nonaktifin aja notif nya dr settingan hp",Twitter for iPhone,0,0
2020-05-02 22:48:31,1256611537734819842,GilangHamidy,"@matt_borgic @ateng_forever @underthebreach @tokopedia Semoga sihhh. Tapi ya kejadian Bukalapak dulu dan juga Gojek yang pernah kebobolan passwordnya SHA1 unsalted atau bahkan plaintext, gue sih better be safe than sorry...",Twitter Web App,0,0
2020-05-02 22:48:04,1256611423897051136,nurul8861,@day6kilogrami KITA LIAT YOUNGK BAKALAN BUKALAPAK JIDATNYE GA YE,Twitter for Android,0,0
2020-05-02 22:44:37,1256610553922940929,purasahita,@GilangHamidy @underthebreach @tokopedia wah bukalapak kok??? https://t.co/zBeWj2dlqi,Twitter Web App,0,0
2020-05-02 22:42:47,1256610092482326528,yashwon99,@BukaBantuan  Maaf kak... Transaksi ini 202801099473 Kok dak bisa terdeteksi oleh system bukalapak ya.. sehingga saya dak tahu,Twitter for Android,0,0
2020-05-02 22:41:38,1256609804157509635,JinJinJinJinie,@ksjlluv @tokopedia Ngga tau aku check email platform mana2 aja yg pernah bocor psswrdnya trus ada bukalapak tahun kmrn,Twitter for Android,0,0
2020-05-02 22:38:52,1256609109132013569,MegaWidiasari,"Makasih @bukalapak vouchernya, baru kali ini ngrasain gretongan haha. Biasanya cuma liat aja yg pd posting. Sering sering yaaa💛 https://t.co/a1SKchfkTR",Twitter for iPhone,0,0
2020-05-02 22:38:00,1256608888604016640,GEBAshop,LIMITED EDITION READY STOCK...   gebashop Jl.pelajar pejuang 45 no.5 Bandung  https://t.co/5EVMWcNdLe https://t.co/uEQvFgIjev https://t.co/h4Ax5j2YkJ https://t.co/gGOTKSsTkm https://t.co/B7Cqpwha8z https://t.co/kbTzuX26gU WA… https://t.co/w7J84XS6pL,Instagram,1,0
2020-05-02 22:36:00,1256608387745189889,JinJinJinJinie,@ksjlluv @tokopedia Wow kirain bukalapak doang yg pernah gitu,Twitter for Android,0,0
2020-05-02 22:31:39,1256607291614400512,Danaranindito,"Besok salah satu alumni favorit gue di @fimnews, bang @fajrinrasyid bakal berbagi soal tantangan dan peluang yang dihadapi startup selama pandemi ini berdasarkan pengalaman beliau di @bukalapak. Yuk ikutan cc: @ppiswedia😀 https://t.co/XH1aIVvcae",Twitter Web App,0,1
2020-05-02 22:30:17,1256606948654379009,upsidedownvelo,@sonnyimanuel @elgarsn14 @underthebreach @tokopedia fb jebol bukalapak jebol  ???,Twitter for Android,0,0
2020-05-02 22:29:38,1256606781674885120,distronger_id,Jam Tangan Wanita Cewek ORIGINAL DW D... https://t.co/9APPToS0ki,Bukalapak,0,0
2020-05-02 22:27:30,1256606246037155840,BukaBantuan,"@hayalutfi1 Baik Kak, sama-sama ya. Jika kakak ada kendala lain seputar Bukalapak atau membutuhkan informasi seputar Bukalapak, silakan hubungi Bella kembali ya Kak. :) ^NA",Ivosights - Sociomile,0,0
2020-05-02 22:27:02,1256606127497703424,hostingcounter,@kondekturbus_ Parah nih @tokopedia ! @bukalapak @LazadaID  kalian begini juga gak ?,Twitter for Android,0,0
2020-05-02 22:25:38,1256605777801867265,nurardiy,@EpoFauziR @aduGADGET @SobatHAPE Bukalapak juga pernah mengalami kejadian serupa tahun lalu,Twitter for Android,2,0
2020-05-02 22:19:39,1256604271572774913,WillyHSN,"READY FOR ORDER, MISB AND NEW All Ready Stock lainnya Details and Price Check Market Place or PM Search👇👇👇 - Tokopedia : HSN OL Shop - Shopee : hsnolshop - Bukalapak : HSN  Untuk PRE ORDER DETAILS FOLLOW MY… https://t.co/izC3jvcMpE",Instagram,0,0
2020-05-02 22:19:30,1256604232486055936,iiyaanayam,@chaoubonara @jaeminsnowball_ @rosatamarindus Ngeselin bgt memang😭 kamu coba ganti password email aja nder biar aman👍 utg pas pake bukalapak ga sign in😭,Twitter for Android,0,0
2020-05-02 22:19:07,1256604136897830914,distronger_id,Jam Tangan Pria Wanita ORIGINAL DW Da... https://t.co/UWeqchOooz,Bukalapak,0,0
2020-05-02 22:19:03,1256604121399844867,liputan6dotcom,EMTEK Peduli Corona Salurkan 10 Ribu Paket Sembako Melalui Mitra Bukalapak di Jabodetabek https://t.co/oB8PSeLMkv,dlvr.it,5,1
2020-05-02 22:18:33,1256603994119532544,trickymindful,@antaranews Sblmnya Bukalapak skrg Tokopedia,Twitter Web App,0,0
2020-05-02 22:18:10,1256603898254516226,chaoubonara,@iiyaanayam @jaeminsnowball_ @rosatamarindus Aku dubsmesh sama Bukalapak...😭,Twitter for Android,0,0
2020-05-02 22:18:06,1256603882546819077,SHOOGADAY,@eujungs ak cuma bukalapak tp seinget aku ga pernag pake bukalapak???????,Twitter for Android,0,0
2020-05-02 22:17:50,1256603812225155072,minisitemu,Minisite blogger responsiv untul bisnis reseller tokopedia bukalapak dll,twittbot.net,0,0
2020-05-02 22:17:30,1256603731866652673,WillyHSN,"READY FOR ORDER, MISB AND NEW All Ready Stock lainnya Details and Price Check Market Place or PM Search👇👇👇 - Tokopedia : HSN OL Shop - Shopee : hsnolshop - Bukalapak : HSN  Untuk PRE ORDER DETAILS FOLLOW MY… https://t.co/HUCDy2rV48",Instagram,0,0
2020-05-02 22:17:02,1256603612681244672,rarainss,"@ahas_veros @Sanightsun @DwIbnuSA_ @underthebreach @tokopedia Tadi gw ngecek juga... email gw udah merah di Bukalapak sama Edmodo tapi sebenernya gw udah lama banget nggak buka situ itu, malah udah lupa password. Terus ngecek email satu lagi, malah merah di aplikasi yang udah gw hapus akunnya, kok aneh yhea (?)",Twitter Web App,1,0
2020-05-02 22:15:44,1256603284128710657,YeXeZe,"@bang_gogo_ dari semua emailku, ada 1 yg kena, itu juga kena yg bukalapak",Twitter for Android,0,0
2020-05-02 22:13:52,1256602816300417024,WillyHSN,"READY FOR ORDER, MISB AND NEW All Ready Stock lainnya Details and Price Check Market Place or PM Search👇👇👇 - Tokopedia : HSN OL Shop - Shopee : hsnolshop - Bukalapak : HSN  Untuk PRE ORDER DETAILS FOLLOW MY… https://t.co/IF43jLtPMZ",Instagram,0,0
2020-05-02 22:13:02,1256602605360275456,rizkidwika,"Gue coba di situs ini, Bukalapak juga 🤡🤡🤡 https://t.co/Csi1WkrF64",Twitter for Android,0,0
2020-05-02 22:11:04,1256602110835097600,_adigalih,"@agussari @GorideOptimus @hanmula @MFaizGhifari @edoazhara Strategi exit ada macam2...gak melulu hanya melalui IPO...apabila perusahaannya bagus dan mulai generate laba kan juga bisa untung, atau apabila ada VC baru yg mau takeover...contoh ovo n bukalapak",Twitter for Android,0,0
2020-05-02 22:10:24,1256601943675265024,bukalapak,@Ibnu23705839 Hai Kak. Mohon maaf atas kendalanya. Bella bantu infokan terkait pembatalan transaksi silakan kamu lakukan konfirmasi langsuung dengan pelapak terlebih dahulu melalui fitur kirim pesan. Namun kakak jangan khawatir.. https://t.co/Neb5Pcpttl,Ivosights - Sociomile,0,0
2020-05-02 22:09:30,1256601715895234560,miniepom,@DwIbnuSA_ @underthebreach @tokopedia Sama malah bukalapak,Twitter for Android,0,0
2020-05-02 22:09:14,1256601648052518913,KayumasBike,"Produk terbaru dari Exotic, folding bike Explore 9.0. Frame alloy dan sudah rem hidroli gan 😃  Harga dan barang-barang baru lainnya bisa dicek di Bukalapak, Tokopedia &amp; Shopee juga bisa kontak kami di WA… https://t.co/YUSbuVSTSD",Instagram,0,0
2020-05-02 22:08:44,1256601522789470209,distronger_id,Jam Tangan Pria Wanita ORIGINAL DW Da... https://t.co/yHYRVHeGHe,Bukalapak,0,0
2020-05-02 22:08:09,1256601377326821378,rizkidwika,@fakhriyudha tetep weh Bukalapak,Twitter for Android,0,0
2020-05-02 22:07:39,1256601251384442882,adienarc,"Anjir 🙃🙃🙃 dua email wa kena 4 dan 9, tp email yg ga pernah dipake buat login di mana2 aman  Adobe, bukalapak, zynga, dan linkedin So far ga ada toped...pdhl itu akun yg kena di bukalapak https://t.co/2lvY0McO8G https://t.co/6HTiVqA7nq",Twitter Web App,0,0
2020-05-02 22:07:12,1256601138356342784,bierable,@milaprms @discountfess dapet notif dari bukalapak dan langsung diklik,Twitter for iPhone,0,0
2020-05-02 22:07:05,1256601108719386629,bierable,@gomdorissi @discountfess dapet notif dari bukalapak dan langsung diklik,Twitter for iPhone,0,0
2020-05-02 22:06:55,1256601066432421890,bierable,@ranzqi @discountfess dapet notif dari bukalapak dan langsung diklik,Twitter for iPhone,0,0
2020-05-02 22:04:58,1256600574268542977,masmilo23,@BukaBantuan min saya mau nanya apa benar saat kita order di bukalapak? ada push notif otomatis seperti ini sedangkan saya belum nerima barangnya https://t.co/wzIz4cgABW,Twitter Web App,0,0
2020-05-02 22:04:06,1256600356626280449,nhasyifaa,Baru sadar bukalapak ganti logo,Twitter for Android,0,0
2020-05-02 22:03:56,1256600316788670465,galongkucing,@raisohibente @pln_123 Bisa cek tagihan listrik di https://t.co/EN1JsMyGRa,Twitter Web App,1,0
2020-05-02 22:03:33,1256600220063854593,bierable,@kimyhaa @discountfess pas dapet notif dari bukalapak langsung diklik,Twitter for iPhone,0,0
2020-05-02 22:03:16,1256600148248911873,Elshilay22S,Red Jasper Motif Strip Hitam via @bukalapak https://t.co/NLsUpHHWji,Twitter Web App,0,0
2020-05-02 22:02:42,1256600007655870466,v4n_t4zik,"@AndiHrnt @bukalapak Hahahaha, sama k gw jg,,,",Twitter for Android,0,0
2020-05-02 22:02:32,1256599965494726656,Tatirah22897390,@bukalapak Kalo mau lihat kode voucher kartu prakerja dari Bukalapak dmna nya ya? https://t.co/CeVlbMFrdM,Twitter for Android,0,0
2020-05-02 22:02:00,1256599831155339266,calthshake,"@discountfess gacuma toko ijo kayanya, aku malah yg diambil datanya dr bukalapak",Twitter for Android,0,0
2020-05-02 22:01:30,1256599703791104000,distronger_id,Jam Tangan Pria Wanita ORIGINAL DW Da... https://t.co/W1qd6CMMko,Bukalapak,0,0
2020-05-02 22:01:14,1256599635927265281,WonderIrma,"Netijen, please do your magic. Bantu jualan gue di Bukalapak yuk, belinya di sini: https://t.co/B52rRq6BPp https://t.co/jYLLOdRqCl",Twitter for Android,0,0
2020-05-02 21:59:30,1256599201258987520,millatinnn,"@discountfess ini dpt dr bukalapak, klaim gitu pas dpt notifnya. tp seringkali udah habis duluan sebelum kita dpt notif nder",Twitter for Android,1,0
2020-05-02 21:58:59,1256599071566913537,evanald__,"@rarainss @ahas_veros @DwIbnuSA_ @underthebreach @tokopedia bukan, tapi data yg didaftarkar menggunakan akun emailmu di bukalapak udah bocor",Twitter for Android,0,0
2020-05-02 21:57:44,1256598754599120897,sireneberlarian,@FOODFESS2 Beli di online shop gengs. Bukalapak ada tapi harganya variatif dr 5.500 sampai 30.000 satunya,Twitter for Android,0,0
2020-05-02 21:56:52,1256598536776368128,Jamafif,"@yoelhien @GilangHamidy @underthebreach @tokopedia Sama kek gw ni, bukalapak &amp; canva yg kedetek",Twitter for Android,2,0
2020-05-02 21:56:28,1256598438323486723,rizkidwika,Tiga email gue kedeteksi kecolong dari Bukalapak. Fak. https://t.co/NCh6xSP5uc,Twitter for Android,8,15
2020-05-02 21:55:05,1256598089735045121,rarainss,@ahas_veros @DwIbnuSA_ @underthebreach @tokopedia Maksud merah emailnya tuh email yang dipake buat login bukalapak keblokir?,Twitter Web App,0,0
2020-05-02 21:54:09,1256597853750738953,ujeenngg,"@rosatamarindus Barusan nyoba, dan ternyata malah bukalapak 😂 tokopedia ga ada malahan.. ada beberapa lain lagi yg gatau itu apa :(",Twitter for Android,0,0
2020-05-02 21:54:03,1256597829658664965,kyutiyong,@rosatamarindus Aku malah bukalapak:(  Aku harus ngapain nih? Ganti pw? https://t.co/ugbXKOrRMJ,Twitter for Android,0,0
2020-05-02 21:51:52,1256597280133533696,vanilla_ice_boy,"Ini harganya di official store Rp. 98.000 kalian bisa cari di tokped, shopee, bukalapak. Saya biasanya simpan ini masker di kulkas, biar gak rusak sama dingin pas dipakai, seger banget kalau pakai ini. Saya pakai 1x sehari biasanya, pagi hari https://t.co/Q7CAioNaQ3",Twitter for Android,3,1
2020-05-02 21:50:31,1256596938096427009,Dinda_f24_,VIVO Y17 via @bukalapak https://t.co/5Qect4bAvF,Twitter for Android,0,0
2020-05-02 21:46:42,1256595979685392387,numiltea,Before was Bukalapak and now Tokopedia ffs-_-,Twitter Web App,0,0
2020-05-02 21:44:26,1256595408614068224,yoelhien,"@GilangHamidy @underthebreach @tokopedia Btw dulu bukalapak jg kebobolan, dulu subuh2 mendadak dapet email kalo ada attempt buat access acc bukalapak di unknown device. Walaupun hampir ga pernah pake bukalapak n registernya pake email sampah tetep 2 step verification itu wajib https://t.co/GYXoBuoy4c",Twitter for Android,63,10
2020-05-02 21:42:35,1256594941779664897,ccyphvr,y'all my old email was pwned from like 7 different sites (salah satunya bukalapak) and on late 2019 i got a spam email with hey marsha [my password] as the subject.,Twitter for Android,1,0
2020-05-02 21:41:55,1256594773961355269,_matchaa_latte,@redmare__ Bukalapak coba,Twitter for Android,0,0
2020-05-02 21:41:38,1256594706059808769,Elshilay22S,Ester C Holisticare 30 Tablet 200 Gr via @bukalapak https://t.co/lsibbTPM0d,Twitter Web App,0,0
2020-05-02 21:41:14,1256594604234686465,Spinooosaurus,@tubbirfess kemarin Bukalapak sekarang tokped hmm,Twitter Web App,0,0
2020-05-02 21:37:51,1256593751159369728,Aruviann,"Kemarin Bukalapak, sekarang Tokopedia. Ayo ganti password biar aman https://t.co/hy22goyoT3",Twitter for Android,0,0
2020-05-02 21:36:38,1256593443976970241,YaTaqwa83,@endaarsyad @JackVardan Ada akun Bukalapak kah?,Twitter for Android,0,0
2020-05-02 21:34:45,1256592973187346432,pucicaaa,"Kmrn bukalapak, skrg tokped, ga yakin lama2 platform keuangan macam jenius &amp; bibit bakal aman jg",Twitter for iPhone,0,0
2020-05-02 21:34:08,1256592815338844164,EpoFauziR,@aduGADGET @SobatHAPE Untung pengguna Bukalapak hehe,Twitter for Android,0,0
2020-05-02 21:33:05,1256592551706071047,sadsongswaltzes,baru tau bukalapak juga pernah kena breach. https://t.co/mVm29NDN4e,Twitter Web App,0,0
2020-05-02 21:32:17,1256592351935344641,ateng_forever,"bwt user tokopedia-don't-care, aktipin otp ini, plus pin jg bs di setting. yg ini stau gw cuma bisa dr web browser.  trs tuntut tokped &amp; bukalapak klo msh ga mau ngaku https://t.co/8DKbfKJpgG https://t.co/0kQCsp3gy8",Twitter Web App,33,15
2020-05-02 21:29:52,1256591743836753920,halo_tyan,"Yang punya account tokopedia, bukalapak saatnya ganti password gaes https://t.co/1SGXQJoIkn",Twitter for iPhone,0,4
2020-05-02 21:29:14,1256591582490267649,upods_id,Halo #switchgangdirumah . Kini UPODS hadir di @bukalapak. Semakin mudah akses untuk pembelian online storenya. Jadi kalian tetap bisa #stayathome dan order dari rumah. #SabtuRebahan  #bukalapak  #onlinestore https://t.co/jPlhYKxj5I,Twitter for iPhone,0,0
2020-05-02 21:28:07,1256591301060878336,Nietzschela,The same case that starts Bukalapak downfall tho.,Twitter for Android,0,0
2020-05-02 21:26:11,1256590817520570368,imbossAZ,"@kaesangp Tolong bantuin dong buat tugas nih Survei singkat antara @bukalapak @LazadaID @ShopeeID @tokopedia   Punten kalau ada waktu luang boleh di bantu isi kuesioner ini, hatur nuhun pisan  https://t.co/IBOVIWftAy",Twitter for Android,3,0
2020-05-02 21:25:55,1256590749572853765,piemapplee,@apisskth Cari di bukalapak banya,Twitter for Android,0,0
2020-05-02 21:24:22,1256590359464783874,lenterakara,@daisyseulgi Aku juga udah.. dan dari sephora dong.. sama bukalapak... dan CANVA yang jadi sumber pereditanku selama ini...,Twitter for iPhone,0,0
2020-05-02 21:20:32,1256589392774197254,fujimiyaaa21,Kena di bukalapak anjay https://t.co/k3W2sCrWln,Twitter for Android,0,0
2020-05-02 21:19:53,1256589231205478403,ahmad_deza,"@RDTNDR tahun lalu bukalapak, tahun ini tokped, surem bener",Twitter Web App,0,0
2020-05-02 21:18:04,1256588772541521920,AndiHrnt,Tiap hari ngeprank mulu @bukalapak https://t.co/2VEFRauni9,Twitter for Android,1,1
2020-05-02 21:17:07,1256588536137965569,sayfriedayjaey,Serem bgt??? Gw aja lupa apa pw Bukalapak gw ajg https://t.co/ML4nLb05kQ,Twitter for Android,0,1
2020-05-02 21:15:38,1256588162148765703,ahas_veros,"@DwIbnuSA_ @underthebreach @tokopedia sama gan, saya juga gegara bukalapak jadi merah emailnya",Twitter Web App,1,0
2020-05-02 21:15:26,1256588111670153218,akb48stuff,Wholesale PP AKB48 SKE48 HKT48 NMB48 469 Pcs Plus Banyak Bonus - nego sampe jadi - link BL https://t.co/WlmgnzoUmE,twittbot.net,0,0
2020-05-02 21:15:11,1256588047677677570,nuruliu,"@reddishainee untuk membantu teman-teman melakukan social distancing, aku jualan kering kentang/keripik mustofa bikinan mamaku. ini enak dan sambalnya legit banget. cuma 25K/200g ada varian teri dan varian kacang. available juga di Shopee, Bukalapak, dan Tokopedia. 🙆🏻‍♀️ https://t.co/kRTcPYXk9v",Twitter for Android,1,3
2020-05-02 21:14:09,1256587787500785670,ggilangrr,Shopee makin berjaya ini mah. Bukalapak udah tekor di serang buzzeRP pemerintah https://t.co/5MoShmlw6c,Twitter Web App,0,0
2020-05-02 21:11:28,1256587112788312064,fbrnbintang,Akhirnya w dapet juga voucher pulsa bukalapak,Twitter for iPhone,0,0
2020-05-02 21:11:26,1256587105851133959,om_petter,"Gasss tipis2 via Grab Express Dalam kota bisa via ojol Luar kota via JNE atau JNT ya gaess Order bisa tf langsung, via bukalapak, tokopedia, atau shopee  Masih ready stok banyak laptop baru dan second kondisi mulus,… https://t.co/w2WkUlFet3",Instagram,0,0
2020-05-02 21:09:09,1256586528672735232,ruryhafiss,@ppitasintaa Bukalapak or tokopedia,Twitter for Android,0,0
2020-05-02 21:08:49,1256586446200139778,normatksr,"ga punya akun tokopedia, shopee, bukalapak, dan akun2 sejenis lainnya. ga ada indulgence dari belanja online. ya aku ga sekonsumtif itu ternyata ☕",Twitter Web App,0,0
2020-05-02 21:07:14,1256586045568606213,BukaBantuan,@TitipCompass Baik Kak. Dengan senang hati akan Bella bantu ya kak. Setelah Bella cek kamu belum memasukkan resi pada sistem Bukalapak karena terdapat kendala memasukan resi ya kak. Namun setelah dilakukan pengecekan nomor resi.. https://t.co/0glPElMjZm,Ivosights - Sociomile,0,0
2020-05-02 21:06:18,1256585811589398537,ayangkoe01,"@anteraja_id @BukaBantuan nunggu paket pembelian dr bukalapak. pilih anter aja sameday, sampai jam segini belum datang. pdahal mnrt keterangan sdh d pickup jam 1 siang. gk tw jg mw hub kurir gmana, sdgkan cs sdh tutup jam 8. kecewa",Twitter for iPhone,0,0
2020-05-02 21:05:47,1256585680311840768,DwIbnuSA_,"@underthebreach @tokopedia Tokopedia ga ada issue di cek haveibeenpwned, tapi bukalapak lucknut yg bikin email gw merah hhhh https://t.co/ggqUICBzZR",Twitter for Android,26,6
2020-05-02 21:05:30,1256585612603174914,anggit_PS,"@bukalapak tolong dibantu, pesanan sy blm di proses smpe skrg, seller pun tdk respon ketika di chat, bagaimana ini???",Twitter for Android,0,0
2020-05-02 21:05:26,1256585593342943232,aisberseri,"Bro, cek DM! @bukalapak",Twitter for Android,1,0
2020-05-02 21:03:09,1256585019847372800,mimif_04,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 #followers #twitter 171,twittbot.net,0,0
2020-05-02 21:03:08,1256585016051511298,mimif_02,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 23,twittbot.net,0,0
2020-05-02 21:03:05,1256585002734645248,mimif_05,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 #followers #like #lfl #indonesia 23,twittbot.net,0,0
2020-05-02 21:02:05,1256584751906947072,LuxasAuto,🔥 PerWAGONan Duniawi | • AUDI A4 Wagon ============================================== • Luxas Auto Care • ============================================== 🔖 ORDER NOW : . • TOKOPEDIA • SHOPEE • BUKALAPAK . 🗒️ Cek Link… https://t.co/Ki1Bapv7K7,Instagram,0,0
2020-05-02 21:00:54,1256584454467751936,joeviana25,"@anakk_mamah Paham bener,, bukalapak sprtinya nih🤣🤣🤣",Twitter for Android,0,0
2020-05-02 20:59:37,1256584130332176384,bebekgaIak,"@jocpek Ikut yuk, dishopee apa bukalapak pek?",Twitter for Android,0,0
2020-05-02 20:56:18,1256583296584003584,CoCKomputer,NZXT Kraken X72 https://t.co/zYkCHLYN9Y,Bukalapak,0,0
2020-05-02 20:56:14,1256583278015873024,CoCKomputer,NZXT H510i - Black &amp; White https://t.co/7IX5ZVAeRu,Bukalapak,0,0
2020-05-02 20:56:08,1256583255676968968,CoCKomputer,NZXT H210i White https://t.co/9tNxTgZzYk,Bukalapak,0,0
2020-05-02 20:56:04,1256583236550967296,CoCKomputer,NZXT H510 Elite White https://t.co/5vbevJOP8J,Bukalapak,0,0
2020-05-02 20:56:03,1256583232759328768,niakhalifa_,@edo__________ @Kysat4 Ini maksudnya gimana dah? Bukalapak sm dubsmash njir wkwk https://t.co/Mtk1QJVhEB,Twitter for Android,0,0
2020-05-02 20:56:00,1256583218075013120,CoCKomputer,NZXT H710i - Black &amp; White https://t.co/UHuNXB1Y83,Bukalapak,0,0
2020-05-02 20:55:55,1256583198068228100,CoCKomputer,NZXT H510 Elite Black https://t.co/EyWdUWMEpA,Bukalapak,0,0
2020-05-02 20:52:09,1256582250101010432,JualVelgMOBIL,Pelek-velg Racing murah  SLOUC Ring 1... https://t.co/yFiT8mR7dy,Bukalapak,0,0
2020-05-02 20:51:25,1256582066679869440,edo__________,"@Kysat4 nah bukalapak yg bahaya, pernah jebol jg kan bukalapak waktu itu",Twitter Web App,0,0
2020-05-02 20:50:53,1256581934064394241,Kysat4,@edo__________ Oalah asw akun bukalapak tracks ama canva cok,Twitter for Android,0,0
2020-05-02 20:48:34,1256581349068214272,febyzain,Klik ⬇️⬇️⬇️ Gofood:https://t.co/3nRFIFKscV Bukalapak:https://t.co/CvcwkD3cPz Shopee:https://t.co/sSGcVCT11h Tokopedia:https://t.co/MMUJw0W8PZ https://t.co/FDjdydweam,Twitter for Android,0,0
2020-05-02 20:48:29,1256581327811313670,DFRNHDYT,Gila Bukalapak sampe bikin banyak akun buat nge counter https://t.co/oRzlm6bQub,Twitter for Android,0,0
2020-05-02 20:47:18,1256581029755838470,DionAditya97,Kemarin bukalapak skg tokped. Hmmm https://t.co/xbVL1j5fFt,Twitter Web App,0,0
2020-05-02 20:44:33,1256580338945425410,Pejuang__,"Data Kami Yang Ada Di @bukalapak Jangan Sampai Bocor Ya Min, Cukup Tokopedia Saja Yang Bocor.   https://t.co/dd3NkWENTR  Tokopedia dirundung kabar tak sedap. Belasan juta data pribadi penggunanya bocor dan ditawarkan di forum online.",Twitter for Android,1,1
2020-05-02 20:43:32,1256580081230598149,fadhilmunonice,di bukalapak rame di grup Ahen** ** ****** karena ada 2 kasus yang berhubungan dengan undian berhadiah tapi jadinya cuma gimmick atau permainan doang. konsumen kecewa,Twitter Web App,0,0
2020-05-02 20:41:56,1256579681240748038,fadhilmunonice,"di facebook rame bukalapak, di twitter rame tokped. seru slurr https://t.co/i2Z7gTSP75",Twitter Web App,0,0
2020-05-02 20:38:44,1256578873262632961,amatawon,@thaaitalk Bukalapak,Twitter for iPhone,0,0
2020-05-02 20:38:35,1256578839016136706,QueYuuko,"ㅤㅤ                        ㅤㅤ                        Kami memasarkannya melalui Instagram    dan app belanja online seperti Shopee,    Bukalapak, Lazada, dll. ㅤㅤ ㅤㅤ                                            ㅤ ㅤㅤ           ㅤ ㅤㅤ ㅤㅤ",Twitter for iPhone,0,0
2020-05-02 20:38:02,1256578697785573377,CoCKomputer,NZXT H210 Black https://t.co/rJIGLYxIqr,Bukalapak,0,0
